Time,MAP,Fuel_Flow,CHT,EGT,T_oil,P_oil,Power,V_bus,RPM,Vibration,BSFC,Thermal_Stress,Anomaly_Flag,Anomaly_Score,Fault_Diagnosis,Health_Index,RUL_Seconds
0.0,30.099342830602247,0.0023019428032439,85.03941887983407,651.9217891309952,74.93440492004437,4.568493899042897,75.20639052723683,14.146147773355308,4884.307424146391,1.6136987325768541,0.11019002552285519,55.43905010280156,1,0.5254502203016477,Nominal / Operational Envelope,42.19024121015178,20.58630268743764
0.1000033334444481,29.974847222997692,0.0023948347797264,85.28211543048215,649.3600738432751,75.11538158946918,4.494570077146336,75.89059941471014,14.42920607632074,4912.9204270107575,1.6988551163674976,0.11360307170460854,55.3788007734486,-1,0.5380136963453532,Multi-Sensor Operational Drift,41.979382002095946,75.06792549929995
0.2000066668888963,30.134537873458942,0.0024419638480628,85.17188435442095,649.0408447506361,75.22154262139364,4.445812319741869,74.24601463144418,14.049588829643843,4856.2086119757005,1.6198460331423816,0.11840460254553438,55.28003177039686,1,0.498155227262161,Nominal / Operational Envelope,41.970508685600066,9999.0
0.3000100003333444,30.31210621847716,0.0025159669237601,84.36304296757243,652.1666338665185,74.64649066371173,4.569548039055056,74.92011218550331,14.33752046606238,4857.429734962284,1.7530990413923841,0.12089518637011516,55.01876175489817,-1,0.5484676604288672,Multi-Sensor Operational Drift,42.65763717126359,9999.0
0.4000133337777926,29.963169651732443,0.0026037496088595,84.90955660454456,644.9369328034711,75.03222176126532,4.494274490306492,74.96470787917143,14.232590089727308,4891.760504840405,1.647938650694608,0.12503881969369454,54.76130900223769,1,0.5112010161201637,Nominal / Operational Envelope,42.194926827534374,10.36373983208806
0.5000166672222407,29.96567301226859,0.0025710803134745,85.32972321899027,647.9491899344783,74.88221129841926,4.473277282897584,74.77344280438413,14.23075580850056,4865.863559254718,1.6292288587403752,0.12378578251001046,55.289325037077994,1,0.5047896319446666,Nominal / Operational Envelope,42.087281148811904,32.73665624384968
0.6000200006666889,30.330843040615903,0.0023840675814902,85.21302029455674,651.0853222108441,74.7521099181586,4.544312546510486,74.99375184393693,14.23222879408538,4871.112820675475,1.5704592096136651,0.11444477816265711,55.48094677504067,1,0.524291088308261,Nominal / Operational Envelope,42.21260647723459,9999.0
0.700023334111137,30.17098749345064,0.0024651621764271,84.6137316119538,652.3760815529578,74.8109881877417,4.527263727187453,75.3357111391493,14.214119509392631,4891.009551242503,1.693286662148252,0.11780049197047736,55.19997467458005,1,0.5151763636981384,Nominal / Operational Envelope,42.45230027410389,9999.0
0.8000266675555852,29.92610573616328,0.0025103043017855,85.21328524824926,652.4935701054559,75.15346183996175,4.50602438622772,74.81956379001572,14.174064139815224,4883.185474060109,1.6426816281516716,0.12078519345275511,55.60112071204475,1,0.5037285297439557,Nominal / Operational Envelope,41.989512753847336,11.71886550580595
0.9000300010000333,30.131012682797174,0.0024767793695569,85.4634448259089,645.4538887102833,74.56292858722901,4.470107603097073,75.47906644743527,14.139482377055664,4885.845417146306,1.707696923398881,0.11813084276306406,55.16271280545964,1,0.5124392577108999,Nominal / Operational Envelope,42.20387788420712,9999.0
1.0000333344444814,29.932317190621664,0.0024764038971675,84.51851737079106,650.0318080361559,74.75434304388997,4.487013847226184,73.92730606043241,14.081697573837214,4861.963173589521,1.6677389759442804,0.12059216688506576,54.93972465907056,1,0.51423329272468,Nominal / Operational Envelope,42.52704899899449,9999.0
1.1000366678889295,29.93435482732368,0.0023313924235601,84.02721670847964,652.8208126430727,74.88936857892074,4.523625193234702,74.18943275763839,14.142190590733875,4872.3384174272005,1.5627696214735731,0.11312949045229401,54.85471589576526,-1,0.5319292412096494,Multi-Sensor Operational Drift,42.6753532957351,7.406311977369602
1.2000400013333778,30.078393274328864,0.002388726675553,85.89503195987915,649.146049855184,75.17466970383056,4.482884965150823,76.2141383794252,14.212385072127956,4914.189027186664,1.663904068442474,0.11283229351986354,55.75842069894033,1,0.4998670853011156,Nominal / Operational Envelope,41.66784573833088,8.621866686673554
1.300043334777826,29.64984480556132,0.0024640394386165,85.16633441260406,650.8333015427031,74.84066871342021,4.487464185883668,75.010222634412,14.2468281708799,4862.799289502213,1.6188024725708219,0.1182577743070171,55.429086606045026,1,0.5110064125567579,Nominal / Operational Envelope,42.18462800196672,9999.0
1.400046668222274,29.69001731434173,0.0021953441869733,84.78068773000922,652.3020081626254,74.7692678774493,4.459760044367624,75.391172600858,14.0456284963831,4860.655027756275,1.6716550430375359,0.10482976720558311,55.30261285969347,1,0.5170714243418688,Nominal / Operational Envelope,42.3995890796957,9999.0
1.5000500016667222,29.925043392596805,0.0025690645153319,84.76422268586414,651.630566213249,74.88628736702053,4.54045890488872,75.19590906569857,14.196526738616967,4876.379204839868,1.696099275881846,0.12299382200585303,55.23495842341558,1,0.5275174916125817,Nominal / Operational Envelope,42.34206236313116,33.11909326376363
1.6000533351111703,29.837434682602925,0.0023680655000005,85.08406229099596,652.5781640552245,75.43223533851119,4.473309432614284,74.76532472668053,14.31844529244835,4890.7268806422635,1.6417411677898446,0.11402392527775088,55.5240011602185,1,0.5026191701866964,Nominal / Operational Envelope,41.89337629582895,13.005806685220108
1.7000566685556184,30.10535037141278,0.0025743505475683,85.53184291638448,651.3542894622807,75.58661946814404,4.524174748433266,74.96739383045582,14.194476943999552,4892.134831773229,1.6375872120198114,0.12362257106343283,55.71153276920102,1,0.5095323990185509,Nominal / Operational Envelope,41.60407068701795,9999.0
1.8000600020000666,29.863396077387463,0.0025658916564403,84.25710633157759,652.9391335635771,75.06830290601398,4.501116798441775,75.66594549357912,14.233155694244264,4891.733957522054,1.6383313485107367,0.12207882823547,55.014762004714456,1,0.5071534974680892,Nominal / Operational Envelope,42.47145005301252,9999.0
1.900063335444515,29.76504012857166,0.0024519640707666,84.81219480899108,653.0862643682058,74.24897794155262,4.471837400200911,74.97004976456842,14.218782137572704,4873.864083536056,1.5759788533645498,0.1177412937897171,55.38967948067251,1,0.52247202762651,Nominal / Operational Envelope,42.674317644545525,6.340212798187065
2.000066668888963,30.34313058709403,0.0026067215239175,85.84031748776988,653.7079663426154,75.2702126409216,4.593991740068764,75.59696228256391,14.227919681432342,4888.416349148194,1.627915617950355,0.12413458428431352,56.114499375134486,1,0.517615380960864,Nominal / Operational Envelope,41.63963654343098,16.010457444534932
2.100070002333411,30.007345525182373,0.0025813197391463,85.42630994459228,653.6941046244076,74.6891017427233,4.50595608912328,75.52038147588888,14.260879365611885,4889.5339085809,1.6273909216940936,0.12304957786651995,55.842675190597376,1,0.5063389061453735,Nominal / Operational Envelope,42.150661178217845,9999.0
2.200073335777859,30.06850636506115,0.0024764371677654,85.38432101584924,654.1701950821108,75.13803599624539,4.440731516097832,75.6341825804594,14.10102580122241,4905.240088988313,1.7092088870394728,0.11787228340137751,55.85587793589167,1,0.500356729726799,Nominal / Operational Envelope,41.92033913629584,9999.0
2.300076669222307,29.77255101197367,0.0024654906602653,85.21918210015093,651.3337535227809,74.58824530191461,4.598185132779168,75.37476452324559,14.21484719291596,4853.166913534994,1.6135678251006857,0.11775514567899968,55.50612974943269,-1,0.5289505801264114,Multi-Sensor Operational Drift,42.30084155442327,9999.0
2.400080002666756,29.951124015027997,0.0026177232038788,85.17124117161737,651.5454017590663,74.67157236449066,4.557239045073062,75.40615612170143,14.138131491507265,4906.534486881094,1.6459243780562045,0.12497392810680039,55.492930547479766,1,0.5242466801527189,Nominal / Operational Envelope,42.27634007303264,9999.0
2.500083336111204,30.084684973590534,0.0025315346092254,84.78257967032987,652.9038659388549,74.99325717581483,4.475398896267266,74.4044689935843,14.12107409245582,4863.6881919868965,1.6467972975806349,0.1224862527276053,55.354874031027336,1,0.5020122744861942,Nominal / Operational Envelope,42.274290607730705,9999.0
2.600086669555652,29.83480162025348,0.0026131362383898,84.73822565234835,656.5177695037734,75.13198795713852,4.504075546171467,75.54346656868864,14.274991745378372,4908.45340909096,1.6651313574737776,0.1245281807348569,55.63215089698716,1,0.5093108979927953,Nominal / Operational Envelope,42.2173788687041,15.744545375043078
2.7000900030001,30.14263980324528,0.0022701024065339,85.42106682380019,653.1560807472348,74.26784787199057,4.542097106848751,74.50217040151948,14.130319231421106,4878.653570158997,1.6436270299003455,0.10969302799473026,55.793289219880975,1,0.5210339354570954,Nominal / Operational Envelope,42.38707434312637,932.1538532815383
2.800093336444548,29.94987230855442,0.0025191816120873,84.74886350696599,656.1552184630766,74.7302438392852,4.5254523749960684,75.88540673707648,14.172016505301173,4895.996681309346,1.6221266699343184,0.11950985299368863,55.60840904891073,1,0.5118186890682813,Nominal / Operational Envelope,42.43573465682671,9999.0
2.9000966698889963,30.01416112604038,0.0023519254779561,85.16125026869669,655.8602870508112,75.27491427976692,4.547635118501154,75.75127952048493,14.114071189748753,4899.189697821194,1.7088323001612205,0.11177278818574017,55.85388204683338,-1,0.5315843863793663,Multi-Sensor Operational Drift,41.9456914396108,28.726055629086733
3.0001000033334444,29.954658364887838,0.0025074208158757,85.09586841235142,655.9740532867207,74.77378508633073,4.5054189081349705,75.42332893788277,14.241328292969335,4854.827963864057,1.5856205839762552,0.1196806752534982,55.82068172040359,1,0.5167946922271023,Nominal / Operational Envelope,42.253815572686825,10.447527475094969
3.1001033367778925,30.44795511681901,0.0025817149629857,86.11661114682062,655.924390381311,74.68449248338327,4.479104415194057,75.68514304619767,14.311859482475644,4930.537139757157,1.6230477141742494,0.12280050605275891,56.48598566818272,1,0.4961812922556556,Nominal / Operational Envelope,41.839448604111034,9999.0
3.2001066702223406,30.077299808176974,0.00268458022766,84.9411228962998,651.302340067167,74.89184471223444,4.506080958497015,74.30940872111931,14.205250236561753,4848.51383830519,1.6585655572514006,0.13005740438396568,55.32235211029288,1,0.5137454235002323,Nominal / Operational Envelope,42.258565762561766,9999.0
3.3001100036667887,29.870956820539583,0.0024171828064345,85.6062323894838,651.141971021043,75.49919484124138,4.4462860066344,74.86122330134572,14.09204638489066,4845.814850074223,1.6237598498479486,0.11623985982884376,55.74181088977393,1,0.48914956383850966,Nominal / Operational Envelope,41.61882652732277,22.70025077504717
3.400113337111237,30.24950772133148,0.0024587622600522,85.37631997507937,651.6780108016536,75.27235557319834,4.486863004890422,75.04449148223222,14.044441000805506,4856.091578896434,1.6828982172630658,0.11795061784493058,55.63787037092521,1,0.5113393301828651,Nominal / Operational Envelope,41.84935398581333,9999.0
3.500116670555685,29.84332972024561,0.0025021127061419,84.96471266743086,655.7366769471668,75.12294523584579,4.501878124188722,75.71503158844494,14.132776887391872,4889.191056675629,1.6812609505151823,0.11896720576004505,55.714478342311956,1,0.5154154673913692,Nominal / Operational Envelope,42.11945395953629,9999.0
3.600120004000133,30.131770858693663,0.0024145461377851,84.4020071321464,653.046539513982,74.97187625940067,4.519556047618837,74.48615221024893,14.25603524798216,4879.969000463152,1.7241509355107891,0.1166977463339868,55.118438685682634,1,0.5263541067957224,Nominal / Operational Envelope,42.459156411983585,302.3309257216117
3.700123337444581,29.700563781868627,0.0026101884665586,84.99818570986147,652.4967390446649,75.22906335036525,4.585612081582185,74.86169533264301,14.19700222769716,4870.2738941837915,1.6621223913156247,0.12552051403401218,55.46103900039745,-1,0.5287034885205443,Multi-Sensor Operational Drift,42.04528443218328,9.320788857001228
3.800126670889029,29.82936024069077,0.0025056562794101,85.47495239117953,652.964765108268,75.24385869836063,4.450294559570431,74.30731575672692,14.155911089218524,4829.242715685337,1.5519783442566029,0.12139265850226544,55.81213221074693,1,0.515276626449184,Nominal / Operational Envelope,41.82035266653623,9999.0
3.9001300043334775,30.13686931771921,0.0025251946709217,84.41359207658097,654.8558288495793,74.8290659660598,4.578570434871132,74.08567784147417,14.074101614969736,4844.814957295496,1.6256109374867167,0.1227052391255712,55.27873280547971,1,0.5268674391914947,Nominal / Operational Envelope,42.53322958000573,9999.0
4.000133337777926,30.247689982243507,0.0025753495101212,85.44452230635284,652.6059988752203,74.78065711295143,4.521202909707442,75.08277238978677,14.210484150524998,4883.392431731771,1.5484594215124843,0.12348049947203939,55.76160782815344,1,0.5260271276173256,Nominal / Operational Envelope,42.09151873739185,7.712058005981227
4.100136671222374,30.13676989318062,0.0025064942687401,85.6987776796854,653.0975108369531,74.94755378106775,4.380439762238735,75.11327863633896,14.193226095968928,4867.665276896226,1.6850774537355653,0.12013028230535726,55.969658384371975,1,0.49689027482564724,Nominal / Operational Envelope,41.88322774197404,9999.0
4.200140004666822,30.08186612553742,0.00243224472442,85.07600446832039,653.5902800752456,75.30284417247,4.561986472812788,75.77043005416081,14.213306079940638,4889.225918261196,1.714769249257368,0.11556066135104606,55.60484958813237,-1,0.5291930334633905,Multi-Sensor Operational Drift,41.96892292363366,9999.0
4.30014333811127,30.04727456171895,0.0025080298240457,85.48551597296583,656.1339997374546,75.28452370515588,4.494526073303232,75.36938658202197,14.230621618818711,4905.935276056449,1.664104890307159,0.11979542060805633,56.08995351496213,1,0.49802749263091595,Nominal / Operational Envelope,41.79295936800974,422.18490551125973
4.400146671555718,29.81429039470945,0.002429046916192,85.09946155260667,651.0810473090708,74.9144874919135,4.575949743912791,75.10205916674873,14.137906601319871,4881.656264191967,1.6678919624218276,0.11643580742407711,55.406646553109155,-1,0.5344605885370852,Multi-Sensor Operational Drift,42.17401432401472,9999.0
4.500150005000166,29.96852541554959,0.0025257963388045,85.3156917204966,654.5163807145192,74.80253307946931,4.468946841953045,74.9445619696319,14.283980011666214,4875.6624040669085,1.7239224926599304,0.1213279066649385,55.840517763055104,1,0.5182532999418095,Nominal / Operational Envelope,42.13792477986708,14.656707124527253
4.600153338444614,30.02286593935673,0.0026150252130563,85.77745783180055,653.8842731148451,75.27292772237118,4.480006227312248,74.88867899346637,14.132691140656352,4868.455783700861,1.5737298555904724,0.1257077958048106,56.08853066398618,1,0.5116973400852157,Nominal / Operational Envelope,41.666700735743035,9999.0
4.700156671889062,30.328917546362288,0.0023981667960176,84.25434640269032,655.9141607782225,74.93359824072654,4.538475858322498,75.29337140033465,14.011574030995217,4886.48182038086,1.5875843045752043,0.11466348637464503,55.263618912638265,-1,0.536203457551539,Multi-Sensor Operational Drift,42.54754049130279,9999.0
4.800160005333511,30.18871613722678,0.0023627607024069,84.6493916203003,654.5699553017932,75.33520797138127,4.415237852783431,75.05570352454423,14.097965048250714,4870.323758689572,1.6676277195158553,0.11332834320689944,55.40894848922397,1,0.4945639292089905,Nominal / Operational Envelope,42.14485796626785,7.174417233119632
4.90016333877796,29.769883796435007,0.0025212559663388,85.65800847455354,653.0624395743271,75.03487110114219,4.463814169801467,74.9968703359215,14.118921437175578,4864.636556225896,1.6410520500121062,0.12102533663291103,55.940027983470316,1,0.4984112454188742,Nominal / Operational Envelope,41.853249576588595,8.959327563375297
5.000166672222408,30.189807938955976,0.0024398841740094,85.75089474013343,659.2966764249419,75.19422913854302,4.423524532876221,75.34229472169787,14.23124467283638,4871.106350598371,1.6599743792550063,0.11658236663588442,56.535279902635004,1,0.4950503282299261,Nominal / Operational Envelope,41.72249630377908,9999.0
5.100170005666856,30.050473975313352,0.0025201718186552,84.33003816468687,658.1873514023126,74.8341528774464,4.45033598289447,75.72591128767418,14.167951653656695,4887.068301007497,1.6514985847311734,0.11980864136045677,55.50496446327119,1,0.490916206277907,Nominal / Operational Envelope,42.56838256898524,156.09316516468022
5.200173339111304,29.99460528578029,0.0025493707912503,85.81581962116444,655.689452478976,75.47175327443863,4.580660688665722,75.53081522219313,14.137019753080562,4887.902337409794,1.662290845735085,0.12150980790426313,56.26852778143588,1,0.521420235743946,Nominal / Operational Envelope,41.53880491872198,9999.0
5.300176672555752,30.254824165554936,0.0023032949565688,83.74926480303033,656.4819127559883,74.69454246937117,4.450554444790067,75.02635887353777,14.220880151036996,4860.135542638822,1.676703030397374,0.11051931571974855,54.979877549801124,1,0.5015268914212148,Nominal / Operational Envelope,42.90993179846688,9999.0
5.4001800060002,30.3411880011068,0.002586981654649,85.34879595938754,653.9075968453296,75.22960701889623,4.461987646460171,76.02509398606709,14.326978224203367,4916.593240436579,1.592768558593387,0.1225007884691756,55.81022605944549,1,0.5060954005099833,Nominal / Operational Envelope,41.885614098871386,7.1095147495592155
